id,sq1,sq1h,sq2,sq3_1,sq3h,q1_1,q2_1,q3_1,q4_1,q5_1,q6_1,q7_1,q8_1,q9_1,q10,q10k1_1,q10k1_2,q10k1_3,q10k1_4,q10k1_5,q10k1_6,q10k1_7,q10k1_8,q10k1_9,q10k1_10,q10k1_11,q10k1_12,q10k1_13,q10k1_14,q10k1_15,q10k1_9997,q10k1_9997et,q11,q12,q12k1_1,q12k1_2,q12k1_3,q12k1_4,q12k1_5,q12k1_9997,q12k1_9997et,q13_1,q14k1_1,q14k1_2,q14k1_3,q14k1_4,q14k1_5,q14k1_6,q14k1_7,q14k1_8,q14k1_9,q14k1_10,q14k1_11,q14k1_12,q14k1_13,q14k1_14,q14k1_15,q14k2_1,q14k2_2,q14k2_3,q14k2_4,q14k2_5,q14k2_6,q14k2_7,q14k2_8,q14k2_9,q14k2_10,q14k2_11,q14k2_12,q14k2_13,q14k2_14,q14k2_15,q14k3_1,q14k3_2,q14k3_3,q14k3_4,q14k3_5,q14k3_6,q14k3_7,q14k3_8,q14k3_9,q14k3_10,q14k3_11,q14k3_12,q14k3_13,q14k3_14,q14k3_15,q14k4_1,q14k4_2,q14k4_3,q14k4_4,q14k4_5,q14k4_6,q14k4_7,q14k4_8,q14k4_9,q14k4_10,q14k4_11,q14k4_12,q14k4_13,q14k4_14,q14k4_15,q15_1,q15_2,q15_3,q15_4,q15_5,q15_6,q15_7,q15_8,q15_9,q15_10,q15_11,q15_12,q15_13,q15_14,q15_15,q15_16,q16_1,q17_1,q18_1,q19_1,q20,q21_1,q22_1,q23,q23_9997et,q24_1,q24_2,q24_3,q25,q26_1,q27_1,q27_2,q27_3,q27_4,q27_5,q27_6,q27_7,q28_1,q28_2,q28_3,q28_4,q28_5,q29_1,q29_2,q29_3,q29_4,q29_5,q29_6,q29_7,q29_8,q29_9,q29_10,q29_11,q29_12,q29_13,q29_14,q29_15,q30_1,q31_1,q32_1,q33_1,q33_2,q33_3,q33_4,dq1,dq2,dq3,dq3_9997et,dq4,tdq1,tdq2,tdq3,tdq4,wt,consent,manage_trust,risk,trust,safety_perception
20147.0,1.0,1.0,2.0,22.0,1.0,4.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,4.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,8.0,4.0,3.0,3.0,1.0,4.0,4.0,3.0,,3.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,,6.0,,2.0,1.0,2.0,5.0,1.0,1.034762,4.0,4.0,4.0,4.0,1.0
20150.0,9.0,2.0,1.0,58.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,2.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0,6.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,,3.0,3.0,5.0,1.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,4.0,9.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,,4.0,2.0,1.0,3.0,3.0,1.048518,4.666666666666667,4.0,3.5,4.0,1.0
20166.0,1.0,1.0,2.0,28.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,14.0,15.0,,,1.0,1.0,1.0,,,,,,,1.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,8.0,4.0,5.0,5.0,1.0,5.0,5.0,4.0,,4.0,4.0,3.0,1.0,4.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,7.0,9.0,1.0,1.0,1.0,1.0,1.0,,4.0,,3.0,1.0,2.0,3.0,2.0,1.034762,5.0,5.0,5.0,4.0,1.0
20227.0,13.0,4.0,1.0,40.0,3.0,5.0,5.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,5.0,5.0,1.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,11.0,11.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,3.0,2.0,2.0,3.0,2.0,0.826158,2.3333333333333335,3.0,5.0,2.0,2.0
20245.0,1.0,1.0,2.0,53.0,4.0,5.0,5.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,5.0,,,1.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,2.0,,3.0,3.0,3.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,6.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,5.0,,3.0,2.0,1.0,4.0,2.0,1.053567,3.0,3.5,3.5,2.0,2.0
20333.0,9.0,2.0,1.0,28.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,1.0,1.0,1.0,,3.0,,,,,5.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,9.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,,5.0,4.0,3.0,1.0,5.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,1.0,1.0,1.0,2.0,2.0,5.0,4.0,3.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,3.0,4.0,5.0,2.0,5.0,10.0,5.0,1.0,1.0,2.0,2.0,1.0,,4.0,,3.0,1.0,2.0,3.0,2.0,1.051424,4.333333333333333,4.5,4.0,5.0,1.0
20363.0,16.0,6.0,1.0,49.0,3.0,5.0,5.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,3.0,,5.0,,,3.0,4.0,5.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,4.0,4.0,3.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,2.0,6.0,2.0,2.0,4.0,1.0,5.0,5.0,4.0,,3.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,9.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,,4.0,3.0,1.0,3.0,3.0,0.846161,4.0,4.5,5.0,1.0,2.0
20422.0,13.0,4.0,2.0,23.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,6.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,,3.0,3.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,6.0,6.0,2.0,2.0,2.0,2.0,1.0,,7.0,,3.0,1.0,2.0,6.0,2.0,1.080984,3.0,3.0,3.0,3.0,1.0
20441.0,5.0,4.0,2.0,23.0,1.0,4.0,5.0,4.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,4.0,5.0,,,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,5.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,3.0,2.0,4.0,5.0,2.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,1.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,10.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,,2.0,4.0,5.0,1.0,4.0,3.0,4.0,5.0,3.0,3.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,3.0,4.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,,6.0,,3.0,1.0,2.0,5.0,2.0,1.080984,4.0,4.5,3.0,4.0,1.0
20454.0,2.0,6.0,2.0,47.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,5.0,9997.0,스팸문자,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,8.0,4.0,3.0,3.0,2.0,3.0,2.0,3.0,,4.0,4.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,5.0,,1.0,2.0,1.0,4.0,1.0,1.115818,4.0,4.0,2.5,3.0,1.0
20515.0,1.0,1.0,2.0,25.0,1.0,5.0,5.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,11.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,,4.0,4.0,5.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,9.0,9.0,1.0,2.0,2.0,2.0,1.0,,4.0,,4.0,1.0,2.0,3.0,3.0,1.034762,4.0,4.0,2.0,4.0,1.0
20516.0,9.0,2.0,2.0,51.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,3.0,4.0,5.0,,,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,,3.0,4.0,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,,1.0,2.0,1.0,4.0,1.0,1.05617,3.6666666666666665,4.0,3.0,3.0,1.0
20522.0,2.0,6.0,2.0,25.0,1.0,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,4.0,4.0,9.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,,2.0,3.0,3.0,1.0,4.0,3.0,4.0,5.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,5.0,5.0,4.0,1.0,4.0,8.0,3.0,1.0,1.0,1.0,2.0,1.0,,7.0,,3.0,1.0,2.0,6.0,2.0,1.101295,4.333333333333333,5.0,2.5,4.0,1.0
20567.0,14.0,4.0,2.0,53.0,4.0,5.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,4.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,,3.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,11.0,10.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,,4.0,2.0,1.0,4.0,3.0,1.055948,3.0,3.5,3.0,3.0,1.0
20597.0,1.0,1.0,2.0,39.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,3.0,,,,,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,8.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,,2.0,3.0,4.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,9.0,8.0,1.0,2.0,2.0,1.0,2.0,1.0,5.0,,4.0,2.0,1.0,4.0,3.0,1.036816,3.3333333333333335,3.5,3.5,3.0,1.0
20649.0,9.0,2.0,2.0,51.0,4.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,3.0,,5.0,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,10.0,4.0,3.0,4.0,1.0,5.0,4.0,4.0,,3.0,3.0,4.0,1.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,,3.0,2.0,1.0,3.0,2.0,1.05617,4.0,4.0,4.5,3.0,1.0
20700.0,9.0,2.0,2.0,53.0,4.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,,,,,,,11.0,,,,,,,2.0,1.0,1.0,,3.0,,5.0,,,2.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,10.0,5.0,2.0,4.0,1.0,5.0,4.0,2.0,,3.0,3.0,3.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,10.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,,4.0,2.0,1.0,3.0,3.0,1.05617,3.3333333333333335,4.0,4.5,3.0,2.0
20710.0,3.0,5.0,2.0,46.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,,3.0,3.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,2.0,2.0,2.0,2.0,1.0,,7.0,,2.0,1.0,2.0,6.0,1.0,0.871396,3.0,3.0,3.0,3.0,1.0
20734.0,1.0,1.0,2.0,27.0,1.0,5.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,5.0,3.0,1.0,2.0,1.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,6.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,,3.0,3.0,2.0,1.0,4.0,2.0,3.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,1.0,4.0,6.0,5.0,2.0,2.0,2.0,2.0,1.0,,4.0,,2.0,1.0,2.0,3.0,1.0,1.034762,4.0,3.5,2.0,4.0,1.0
